OrgID,OrgName,ActivityType,ActivityMedia,StartDate,StartTime,LocationID,HydrologicCondition,HydrologicEvent,lat,lon,CollectionEquipment,Result Name,ResultType,ResultValue,ResultUnit
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/10/2007,12:25:00,USGS-01646567,Not determined,Routine sample,,,Peristaltic pump,Sulfate,Dissolved,44.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/10/2007,12:25:00,USGS-01646567,Not determined,Routine sample,,,Peristaltic pump,Fluoride,Dissolved,0.31,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/10/2007,12:25:00,USGS-01646567,Not determined,Routine sample,,,Peristaltic pump,Silica,Dissolved,11.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/16/2007,13:30:00,USGS-01649190,Falling stage,Storm,,,Other,Oxygen,Dissolved,12.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/5/2008,8:30:00,USGS-01649190,Falling stage,Storm,,,Other,Oxygen,Dissolved,10.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/20/2008,13:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,11,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/25/2008,15:30:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,2/1/2008,15:30:00,USGS-01649190,Peak stage,Storm,,,Other,Oxygen,Dissolved,13.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,2/1/2008,19:45:00,USGS-01649190,Falling stage,Storm,,,Other,Oxygen,Dissolved,13.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/21/2008,12:00:00,USGS-01649190,Falling stage,Storm,,,Other,Oxygen,Dissolved,10.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/25/2008,20:00:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,2/11/2008,11:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,16.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,2/11/2008,11:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,115,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,2/1/2008,8:15:00,USGS-01649190,Rising stage,Storm,,,Other,Oxygen,Dissolved,14.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,9/18/2008,10:30:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,9.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,9/18/2008,10:30:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,98,% saturatn
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/5/2008,2:30:00,USGS-01649190,Peak stage,Storm,,,Other,Oxygen,Dissolved,10.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,6/16/2008,10:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,8.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,5/16/2008,11:15:00,USGS-01649190,Falling stage,Storm,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,9.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,7/14/2008,5:15:00,USGS-01649190,"Stable, normal stage",Storm,,,Other,Oxygen,Dissolved,8.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/11/2008,19:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,2/1/2008,10:15:00,USGS-01649190,Rising stage,Storm,,,Other,Oxygen,Dissolved,14.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/19/2008,15:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,13.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/19/2008,15:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,102,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/16/2008,12:30:00,USGS-01649190,Not determined,Routine sample,,,Grab sample,Oxygen,Dissolved,8.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/12/2008,0:45:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/21/2008,9:15:00,USGS-01649190,Falling stage,Storm,,,Other,Oxygen,Dissolved,10.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/13/2008,14:30:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,12.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/28/2008,7:00:00,USGS-01649190,Not determined,Routine sample,,,Other,Oxygen,Dissolved,7.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,1/16/2008,11:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,14.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,1/16/2008,11:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,102,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/15/2008,10:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,12.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/15/2008,10:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,98,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/18/2008,14:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,12.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/18/2008,10:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,12.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/18/2008,10:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,105,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/12/2008,5:15:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/13/2008,23:45:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/5/2008,1:30:00,USGS-01649190,Rising stage,Storm,,,Other,Oxygen,Dissolved,10.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,2/1/2008,9:15:00,USGS-01649190,Rising stage,Storm,,,Other,Oxygen,Dissolved,14.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,7/14/2008,8:15:00,USGS-01649190,"Stable, normal stage",Storm,,,Other,Oxygen,Dissolved,8.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,10/25/2008,17:00:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,4/15/2008,9:30:00,USGS-01649190,"Stable, normal stage",Routine sample,,,Grab sample,Oxygen,Dissolved,12.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,11/13/2008,12:30:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,12.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/12/2008,9:30:00,USGS-01649190,Not determined,Routine sample,,,Grab sample,Oxygen,Dissolved,8.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/12/2008,9:30:00,USGS-01649190,Not determined,Routine sample,,,Grab sample,Oxygen,Dissolved,97,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/17/2009,15:00:00,USGS-01649190,Not determined,Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,9.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,6/17/2009,15:00:00,USGS-01649190,Not determined,Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,97,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/20/2009,11:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,9/11/2009,9:30:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,9/8/2009,9:30:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,8.8,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,9/8/2009,9:30:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,96,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/28/2009,2:30:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/28/2009,5:00:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/28/2009,10:30:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/3/2009,5:45:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/26/2009,20:00:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/28/2009,1:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/7/2009,8:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,13,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,11/17/2009,11:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,11.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,11/17/2009,11:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,99,% saturatn
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,8/6/2009,12:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,8.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,8/6/2009,12:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,98,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/7/2009,2:00:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,13.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/2/2009,10:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,12.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/2/2009,10:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,99,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/7/2009,0:30:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,12.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/13/2009,11:00:00,USGS-01649190,Not determined,Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,10.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/13/2009,11:00:00,USGS-01649190,Not determined,Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,103,% saturatn
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/26/2009,18:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/20/2009,21:45:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.5,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/25/2009,16:30:00,USGS-01649190,Not determined,Routine sample,,,"Sampler, point, automatic",Oxygen,Dissolved,8.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/8/2009,9:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,11.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/8/2009,9:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,99,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/23/2009,19:45:00,USGS-01649190,Not determined,Routine sample,,,"Sampler, point, automatic",Oxygen,Dissolved,8,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/10/2009,11:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,12,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/10/2009,11:45:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,101,% saturatn
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,3/28/2009,6:15:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/13/2009,14:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,14.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/13/2009,14:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,102,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,9/11/2009,8:15:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,9.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,1/7/2009,12:30:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,12.9,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,7/8/2009,12:00:00,USGS-01649190,Not determined,Routine sample,,,Grab sample,Oxygen,Dissolved,9.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/23/2009,22:15:00,USGS-01649190,Not determined,Routine sample,,,"Sampler, point, automatic",Oxygen,Dissolved,8.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/28/2009,12:45:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/20/2009,12:30:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,10/28/2009,3:45:00,USGS-01649190,Peak stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.1,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,12/3/2009,11:15:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,7/23/2009,18:30:00,USGS-01649190,Not determined,Routine sample,,,"Sampler, point, automatic",Oxygen,Dissolved,8.4,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,3/26/2009,22:30:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,11.3,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,2/11/2009,12:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,12.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,2/11/2009,12:00:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,104,% saturatn
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,10/7/2009,10:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,9.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,10/7/2009,10:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,99,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,8/28/2009,0:00:00,USGS-01649190,Rising stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,8,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,5/26/2009,10:45:00,USGS-01649190,Not determined,Routine sample,,,Weighted-bottle sampler,Oxygen,Dissolved,9.2,mg/l
USGS-MD,USGS Maryland Water Science Center,Quality Control Sample-Field Replicate,Surface Water,5/26/2009,10:45:00,USGS-01649190,Not determined,Routine sample,,,Weighted-bottle sampler,Oxygen,Dissolved,96,% saturatn
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,4/20/2009,17:45:00,USGS-01649190,Falling stage,Storm,,,"Sampler, point, automatic",Oxygen,Dissolved,10.6,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,5/26/2009,4:15:00,USGS-01649190,Not determined,Routine sample,,,"Sampler, point, automatic",Oxygen,Dissolved,8.7,mg/l
USGS-MD,USGS Maryland Water Science Center,Sample-Routine,Surface Water,2/23/2010,15:15:00,USGS-01649190,"Stable, normal stage",Routine sample,,,US DH-81 with Teflon cap and nozzle,Oxygen,Dissolved,12.3,mg/l
